0.040191,0.042628
0.017911,0.017156
0.025062,0.024509
0.0084881,0.0081487
0.0059568,0.0052098
-0.00062025,-6.1328e-05
0.012125,0.012712
-0.003187,-0.003479
0.027939,0.030855
-0.0016905,-0.002672
0.025864,0.026992
0.013158,0.015284
0.00022315,0.00066787
0.026003,0.027751
-0.0056516,-0.0065913
0.028497,0.028658
0.012043,0.013844
0.013663,0.016796
0.0054961,0.0067736
0.027632,0.026171
-0.0016462,-0.0028962
0.037242,0.038542
0.023634,0.023851
0.001889,0.0037056
0.023555,0.025812
0.010108,0.01393
0.043942,0.047572
0.0017667,0.0053939
0.039188,0.041514
0.00082667,-0.0012499
0.016982,0.015385
0.00012599,-0.0014259
0.01132,0.012131
0.030676,0.030598
0.025688,0.030301
0.035595,0.038339
-0.0012056,-0.00085232
0.0031249,0.0041429
0.015163,0.013871
0.0050824,0.0056202
0.00037313,0.0018937
-0.0030534,-0.0072002
0.01035,0.011679
0.0012366,0.0046544
0.0025059,0.0028791
0.0037412,0.0011071
-0.0031071,-0.00038985
0.0087061,0.007792
0.0010506,0.003857
-0.0040377,-0.0041853
0.0045873,0.0034647
0.00094213,0.0011471
0.0077738,0.0067524
0.0026271,0.0036062
0.0073464,0.010011
-0.0015568,0.00058086
0.0031745,0.0037434
0.0029169,0.0031792
0.0080993,0.0095285
0.0047681,0.0065581
0.0065238,0.0043753
0.0050135,0.0041932
0.0056972,0.0046378
0.00054558,-0.00052261
0.0056607,0.0037244
0.0043878,0.0036957
0.0036417,0.0023779
2.0623e-05,0.0040702
0.0063152,0.0065944
0.0052271,0.0059213
0.0031307,0.0057185
0.005493,0.0064792
0.0024976,0.0044659
0.0021476,0.0037727
0.002749,0.00038711
0.004093,0.0027943
0.0039705,0.00029144
0.0070295,0.0078642
0.0018126,0.003357
2.9345e-05,-0.0022818
0.00061476,-0.0010814
0.0012832,0.0079224
0.00037764,0.00077634
0.00083222,0.00091687
0.0019021,0.0014527
-0.00043605,-0.0026609
0.0008015,0.0027942
0.00011853,-0.0014103
0.00085584,0.0013424
0.00082818,-0.001688
0.0011564,0.0027766
0.00072539,-0.0033216
0.0028198,0.0018898
0.00048988,0.0010744
0.002422,0.0063414
0.0017313,0.00090529
0.00095161,0.0013482
0.0010565,0.0023244
0.0010275,-0.0011611
-0.00054101,0.0026498
-1.6187e-05,-0.00015842
0.0012745,0.0018111
0.0010269,0.0032901
0.0004869,-0.00034255
0.00078172,0.0043551
0.00092393,0.0021001
-0.00018365,0.0020046
-0.00024267,0.0028669
0.00044941,0.0022819
4.2461e-05,-0.002083
0.00034547,-0.00028298
0.001308,0.0012077
-0.00043887,-0.0006282
0.0017624,0.0025852
-0.00025152,-0.00046511
0.00095023,-0.0017947
-8.2356e-05,-0.00094293
0.00035179,-0.0013775
0.00026786,-0.0010163
-8.565e-05,-0.0017449
0.00058341,-0.000503
0.00047431,-0.00041415
0.00012563,0.002192
1.355e-05,-0.0021424
0.00065348,-0.001059
-2.4937e-05,0.0019918
5.1592e-05,-0.00035577
0.00042909,-0.0021716
0.00065782,0.00084582
7.9632e-06,0.0011716
-7.9822e-05,0.00083981
0.00039512,0.0017117
0.00015951,-0.0012385
8.2415e-05,0.0019083
0.00016632,-0.00035061
0.00039322,-0.0032839
0.00015083,-0.001905
0.00013939,-0.00012292
-0.00027824,0.0026457
0.00036784,0.00085866
-8.3748e-05,0.00061628
0.00039914,-0.00019713
0.00030133,-0.0024008
0.0002229,0.0039969
0.00019438,0.0025703
0.00013846,-0.0010771
4.6352e-05,-0.0019269
0.00032653,0.00013434
0.00028286,-0.00026176
-0.00013817,0.0022868
0.00025736,-0.00060685
0.00036732,-0.0010186
0.0001789,-0.0014657
0.00039002,0.0018063
4.2231e-06,0.002234
0.00045502,0.0024787
0.040191,0.042628
0.019926,0.023011
0.010268,0.011534
0.025028,0.022818
0.022194,0.025604
-0.0087721,-0.005411
0.031671,0.032677
0.027456,0.030089
0.036403,0.038507
0.025569,0.025489
0.030834,0.031013
0.021446,0.023628
0.011018,0.011738
0.041263,0.045162
-0.0062551,-0.010157
-0.0019846,-0.0028174
0.0047263,0.005103
0.031035,0.031803
0.038748,0.039602
0.010076,0.010322
0.0012455,0.0023528
0.023015,0.022211
0.0039629,0.0044085
0.0051765,0.0051598
0.0064633,0.0070771
0.021344,0.025847
0.017914,0.01643
0.018106,0.016913
0.020048,0.023187
0.011032,0.010356
0.035156,0.036692
0.025404,0.02602
0.00063317,0.0042374
0.033006,0.031942
0.01087,0.012875
