0.075,0.085115
0.01875,0.023007
0.075,0.086951
0,0
0.075,0.088559
0.01875,0.022633
0.075,0.086043
0,0
0.075,0.087531
0.01875,0.024995
0.075,0.083611
0,0
0.075,0.083595
0.01875,0.025239
0.075,0.085717
0,0
0.075,0.079468
0.01875,0.026649
0.075,0.08477
0,0
0.075,0.082852
0.01875,0.020001
0.075,0.084193
0,0
0.075,0.089574
0.01875,0.02637
0.075,0.081488
0,0
0.075,0.083322
0.01875,0.023876
0.075,0.083307
0,0
0.075,0.086834
0.01875,0.025173
0.075,0.080944
0,0
0.075,0.082535
0.01875,0.026946
0.075,0.088272
0,0
0.075,0.084733
0.01875,0.026308
0.075,0.088535
0,0
0.075,0.087082
0.01875,0.026416
0.075,0.07876
0,0
0.075,0.08525
0.01875,0.02275
0.075,0.085897
0,0
0.075,0.085422
0.01875,0.026773
0.075,0.087893
0,0
0.075,0.083338
0.01875,0.025
0.01875,0.022547
0.075,0.085677
0,0
0.075,0.081968
0.01875,0.025579
0.075,0.081872
0,0
0.075,0.090014
0.01875,0.026524
0.075,0.088776
0,0
0.075,0.086119
0.01875,0.028587
0.075,0.085228
0,0
0.075,0.091186
0.01875,0.02828
0.075,0.088697
0,0
0.075,0.08491
0.01875,0.025761
0.075,0.088504
0,0
0.075,0.088526
0.01875,0.028825
0.075,0.09235
0,0
0.075,0.084579
0.01875,0.026806
0.075,0.082727
0,0
0.075,0.086969
0.01875,0.024411
0.075,0.090884
0,0
0.075,0.081266
0.01875,0.026282
0.075,0.087031
0,0
0.075,0.08868
0.01875,0.024545
0.075,0.091792
0,0
0.075,0.086867
0.01875,0.022389
0.075,0.088206
0,0
0.075,0.086027
0.01875,0.023224
0.075,0.085516
0,0
0.075,0.08437
0.01875,0.026069
0.075,0.091656
0,0
0.075,0.086343
0.01875,0.023286
0.075,0.089781
0,0
0.075,0.083849
0.01875,0.026873
0.075,0.08376
0,0
0.075,0.087559
0.01875,0.025295
0.075,0.085042
0,0
0.075,0.083755
0.01875,0.022157
0.075,0.085052
0,0
0.075,0.0868
0.01875,0.024519
0.075,0.089073
0,0
0.075,0.085561
0.01875,0.024256
0.075,0.078334
0,0
0.075,0.086855
0.01875,0.024934
0.075,0.090038
0,0
0.075,0.087048
0.01875,-0.0050308
0.075,0.085802
0,0
0.075,0.083598
0.01875,0.023003
0.075,0.086598
0,0
0.075,0.083544
0.01875,0.020922
0.075,0.081241
0,0
0.075,0.081436
0.01875,0.023787
0.075,0.084906
0,0
0.075,0.086962
0.01875,0.020566
0.075,0.085115
0,0
0.075,0.088491
0.01875,0.026194
0.075,0.088559
0,0
0.075,0.084817
0.01875,0.026268
0.075,0.087531
0,0
0.075,0.084572
0.01875,0.023281
0.075,0.083595
0,0
0.075,0.084428
0.01875,0.024178
0.075,0.079468
0,0
0.075,0.080129
0.01875,0.025821
0.075,0.082852
0,0
0.075,0.085492
0.01875,0.024416
0.075,0.089574
0,0
0.075,0.082763
0.01875,0.02742
0.075,0.083322
0,0
0.075,0.086839
0.01875,0.025273
0.075,0.086834
0,0
0.075,0.094234
0.01875,0.023214
0.075,0.082535
0,0
0.075,0.082881
0.01875,0.02498
0.075,0.084733
0,0
0.075,0.084775
0.01875,0.027084
0.075,0.087082
0,0
0.075,0.084055
0.01875,0.024581
0.075,0.08525
0,0
0.075,0.083788
0.01875,0.022903
0.075,0.085422
0,0
0.075,0.08653
0.01875,0.028205
0.075,0.083338
0,0
0.075,0.085598
0.0046875,0.0087453
0.01875,0.022244
0.075,0.081968
0,0
0.0046875,0.011297
0.01875,0.023969
0.075,0.090014
0,0
0.0046875,0.0064981
0.01875,0.02588
0.075,0.086119
0,0
0.0046875,0.0070399
0.01875,0.022164
0.075,0.091186
0,0
0.0046875,0.0059321
0.01875,0.029122
0.075,0.08491
0,0
0.0046875,0.0052714
0.01875,0.026681
0.075,0.088526
0,0
0.0046875,0.0059685
0.01875,0.027949
0.075,0.084579
0,0
0.0046875,0.006742
0.01875,0.02383
0.075,0.086969
0,0
0.0046875,0.007942
0.01875,0.02636
0.075,0.081266
0,0
0.0046875,0.0070116
0.01875,0.025561
0.075,0.08868
0,0
0.0046875,0.0078728
0.01875,0.028872
0.075,0.086867
0,0
0.0046875,0.0094265
0.01875,0.021966
0.075,0.086027
0,0
0.0046875,0.0098011
0.01875,0.028015
0.075,0.08437
0,0
0.0046875,0.0048589
0.01875,0.021719
0.075,0.086343
0,0
0.0046875,0.0049455
0.01875,0.024806
0.075,0.083849
0,0
0.0046875,0.0075952
0.01875,0.025578
0.075,0.087559
0,0
0.0046875,0.0085104
0.01875,0.023232
0.075,0.083755
0,0
0.0046875,0.0018652
0.01875,0.024353
0.075,0.0868
0,0
0.0046875,0.0062082
0.01875,0.025792
0.075,0.085561
0,0
0.0046875,0.007803
0.01875,0.025914
0.075,0.086855
0,0
0.0046875,0.0060849
0.01875,0.023446
0.075,0.087048
0,0
0.0046875,0.010344
0.01875,0.025718
0.075,0.083598
0,0
0.0046875,0.0068327
0.01875,0.024464
0.075,0.083544
0,0
0.0046875,0.0071495
0.01875,0.025499
0.075,0.081436
0,0
0.0046875,0.0085876
0.01875,0.026685
0.075,0.086962
0,0
0.0046875,0.0076471
0.01875,0.023007
0.075,0.088491
0,0
0.0046875,0.010321
0.01875,0.022633
0.075,0.084817
0,0
0.0046875,0.009294
0.01875,0.024995
0.075,0.084572
0,0
0.0046875,0.0085896
0.01875,0.025239
0.075,0.084428
0,0
0.0046875,0.006516
0.01875,0.026649
0.075,0.080129
0,0
0.0046875,0.010246
0.01875,0.020001
0.075,0.085492
0,0
0.0046875,0.0091568
0.01875,0.02637
0.075,0.082763
0,0
0.0046875,0.0067406
0.01875,0.023876
0.075,0.086839
0,0
0.0046875,0.0083701
0.01875,0.025173
0.075,0.094234
0,0
0.0046875,0.00867
0.01875,0.026946
0.075,0.082881
0,0
0.0046875,0.0091335
0.01875,0.026308
0.075,0.084775
0,0
0.0046875,0.0085222
0.01875,0.026416
0.075,0.084055
0,0
0.0046875,0.0097732
0.01875,0.02275
0.075,0.083788
0,0
0.0046875,0.010179
0.01875,0.026773
0.075,0.08653
0,0
0.0046875,0.0051184
0.01875,0.025
0.075,0.085598
0,0
